TransactionID,Company,TransactionDate,TransactionTime,Site,AssetType,AssetID,AssetName,FuelType,Quantity,Unit,PricePerUnit_LKR,TotalCost_LKR,Supplier,ReceiptNo,PaymentMethod,DriverOperator,OdometerKM,GeneratorHours,WeatherCondition,OperationalContext,Notes
FT-202607-01326,LankaTech Solutions (Pvt) Ltd,22/07/2026,06:25:04,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter, Diesel,42.73,L ,285.77,12210.95,Ceypetco,RCP-801600,Fuel Account,Lahiru Senanayake,130368.0,,Rain,Emergency operations,Extra trip completed from Colombo Head Office.
FT-202607-00146,LankaTech Solutions (Pvt) Ltd,25 Jul 2026,20:55:41,Kurunegala Warehouse,Vehicle,WP RAB 3842,Isuzu Elf,diesel,57.47,ltr,286.43,16461.13,,RCP-880856,Corporate Credit,Nimal Perera,178736.0,,Very Hot,emergencyOperations,Routine fuel purchase.
FT-202607-00433,LankaTech Solutions (Pvt) Ltd,27/07/2026,15:18:32,Colombo Head Office,Vehicle,WP CBA 1198,Toyota Corolla,PETROL,40.1,L,313.7,12579.37,Local Fuel Station,RCP-460780,FUEL CARD,Pradeep Kumar,145814.0,,Flooding,Increased deliveries,Fuel receipt entered manually by admin.
FT-202607-01172,LankaTech Solutions (Pvt) Ltd,01-07-2026,10:28:01,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter, Diesel,72.49,LTR,308.54,22366.06,Ceypetco,RCP-779135,Corporate Credit,Amal Fernando,110413.0,,Heavy Rain,Client site visits,Refuelling completed at approved station.
FT-202607-00153,LankaTech Solutions (Pvt) Ltd,22-07-2026,06:54:36,Colombo  Head Office,Vehicle,WP RAB 3842,Isuzu Elf,DIESEL,102.38,L,290.79,29771.08,Local Fuel Station,RCP-718347,Fuel Account,Lahiru Senanayake,184589.0,,Normal,Month-end deliveries,routine fuel purchase. Higher than normal usage reported.
FT-202607-01147,LankaTech Solutions (Pvt) Ltd,13 Jul 2026,18:37:02,Kandy Branch,Vehicle,WP KX 2345,Isuzu D-Max,Diesel,48.63,L,317.42,15436.13,Company Fuel Depot,RCP-302989,Fuel Account,Pradeep Kumar,49167.0,,Rain,Warehouse operations,Routine fuel purchase.
FT-202607-00145,LankaTech Solutions (Pvt) Ltd,19/07/2026,06:06:21,Colombo Head Office,Vehicle,WP CAA 7812,Toyota Prius,petrol ,47.06,Litres,317.01,14918.49,Ceypetco,RCP-986320,,Amal Fernando,141555.0,,Heavy Rain,,REFUELLING COMPLETED AT APPROVED STATION.
FT-202607-00070,LankaTech Solutions (Pvt) Ltd,2026/07/24,08:01:42,Colombo Head Office,Generator,GEN-CMB-01,Diesel Generator, Diesel,51.84,liters,331.59,17189.63,Local Fuel Station,RCP-762857,cash,Nimal Perera,,9.3,Normal,Client site visits, fuel receipt entered manually by admin. 
FT-202607-01459,LankaTech Solutions (Pvt) Ltd,2026/07/07,13:44:56,COLOMBO HEAD OFFICE,Vehicle,WP CAZ 9034,Suzuki Wagon R,PetRol,48.63,l,303.63,14765.53,Ceypetco,RCP-593430,company fuel card,Dinesh Kumara,171645.0,,Wet Roads,Month-end deliveries,Month-end fuel requirement.
FT-202607-00689,LankaTech Solutions (Pvt) Ltd,2026/07/21,08:50:01,Colombo HQ,Vehicle,WP CAB 4521,Toyota Hiace,diesel,45.94,L,316.75,14551.49,Company Fuel Depot,RCP-171485,FUEL CARD,Tharindu Silva,24920.0,,Very Hot,warehouse operations,ROUTINE FUEL PURCHASE.
FT-202607-00101,LankaTech Solutions (Pvt) Ltd,18 Jul 2026,16:23:12,Kandy Branch,Vehicle,SP CAB 7788,Toyota Hilux,diesel,57.48,l,318.43,18303.36,Lanka IOC,RCP-832878,cash,Pradeep Kumar,35109.0,,Normal,Client site visits,generator fuel top-up during client site visits.
FT-202607-00723,LankaTech Solutions (Pvt) Ltd,05-07-2026,19:08:00,Galle Branch,Vehicle,CP BDT 5521,Toyota TownAce,diesel ,70.28,l,286.74,20152.09,Local Fuel Station,RCP-279035,FUEL CARD,Sahan Wijesinghe,181555.0,,Normal,Increased deliveries,Fuel receipt entered manually by admin.
FT-202607-00435,LankaTech Solutions (Pvt) Ltd,02/07/2026,13:57:20,Kandy Branch,Vehicle,CP CAE 9911,Mitsubishi Canter, Diesel,46.62,l,330.7,15417.23,Ceypetco,RCP-781446,Fuel Account,Kasun Fernando,82897.0,,Rain,Routine operations,vehicle refuelled before scheduled client visit.
FT-202607-00224,LankaTech Solutions (Pvt) Ltd,01-07-2026,20:53:01,Galle Branch,Vehicle,WP CAB 4521,Toyota Hiace,Diesel,48.4,Litres,325.52,15755.17,Local Fuel Station,RCP-513789,Cash,Sahan Wijesinghe,42546.0,,Flooding,Maintenance work,Routine fuel purchase.
FT-202607-01064,lankatech solutions (pvt) ltd,30 Jul 2026,17:48:40,Kurunegala Warehouse,Vehicle,WP RAB 3842,Isuzu Elf,diesel ,20.47,l,301.45,6170.68,Lanka IOC,RCP-666764,Company Fuel Card,Sahan Wijesinghe,20124.0,,Flooding,Emergency operations,generator fuel top-up during emergency operations.
FT-202607-01334,LankaTech Solutions (Pvt) Ltd,2026-07-11,15:57:46,Kurunegala Warehouse,Vehicle,WP RAB 3842,Isuzu Elf,DiesEl,68.81,Ltrs,304.91,20980.86,Local Fuel Station,RCP-926213,cash,Sahan Wijesinghe,64787.0,,Heavy Rain,Inter-branch transfer,Additional fuel required due to increased activity.
FT-202607-00374,LankaTech Solutions (Pvt) Ltd,16-Jul-2026,06:21:04,Colombo Head Office,Vehicle,WP CAB 4521,Toyota Hiace,DIESEL,31.17,litres,308.28,9609.09,Ceypetco,RCP-922480,Fuel Account,Tharindu Silva,28708.0,,,Client site visits,Regular diesel refill for Toyota Hiace.
FT-202607-00209,LankaTech Solutions (Pvt) Ltd,29/07/2026,18:16:04,Colombo Head Office,Vehicle,CP BDT 5521,Toyota TownAce,diesel ,54.62,L ,304.61,16637.8,Local Fuel Station,RCP-188617,Cash,Dinesh Kumara,27115.0,,Rain,Month-end deliveries,Emergency fuel top-up.
FT-202607-00810,LankaTech Solutions (Pvt) Ltd,2026/07/03,20:54:22,Galle Branch,Vehicle,CP BDT 5521,Toyota TownAce,DiesEl,62.0,LTR,318.71,19760.02,Company Fuel Depot,RCP-499806,Cash,Amal Fernando,68600.0,,Very Hot,Inter-branch transfer,Routine fuel purchase.
FT-202607-01278,lankatech solutions (pvt) ltd,2026-07-06,07:26:29,Kandy Branch,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel ,77.86,liters,307.72,23959.08,Ceypetco,RCP-687191,Company Fuel Card,Kasun Fernando,69411.0,,Wet Roads,Inter-branch transfer,Generator fuel top-up during inter-branch transfer.
FT-202607-00344,LankaTech Solutions (Pvt) Ltd,07/07/2026,13:06:07,Kandy Branch,Vehicle,WP CBA 1198,Toyota Corolla,petrol ,32.22,ltr,317.43,10227.59,Lanka IOC,RCP-564020,Cash,Lahiru Senanayake,142478.0,,Very Hot,Increased Deliveries,Emergency fuel top-up.
FT-202607-00305,LankaTech Solutions (Pvt) Ltd,21-Jul-2026,14:46:22,Kandy Branch,Generator,GEN-KDY-01,Diesel Generator,diesel ,36.06,ltr,304.53,10981.35,Local Fuel Station,RCP-495487,company fuel card,Amal Fernando,,4.1,Rain,Emergency operations,emergency fuel top-up.
FT-202607-00484,LankaTech Solutions (Pvt) Ltd,28 Jul 2026,14:26:08,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator, Diesel,81.52,liters,305.54,24907.62,Ceypetco,RCP-484778,Corporate Credit,Tharindu Silva,,11.0,Flooding,Client site visits,Fuel receipt entered manually by admin.
FT-202607-00609,LankaTech Solutions (Pvt) Ltd,2026-07-15,10:50:58,Colombo Head Office ,Vehicle,WP CAZ 9034,Suzuki Wagon R,PETROL,24.34,L ,313.71,7635.7,Lanka IOC,RCP-816406,Corporate Credit,Dinesh Kumara,26691.0,,Very Hot,Client site visits,Fuel issued for client site visits.
FT-202607-00315,LankaTech Solutions (Pvt) Ltd,2026-07-09,12:51:11,Colombo Head Office,Vehicle,SP CAB 7788,Toyota Hilux,Diesel,34.29,L,297.81,10211.9,,RCP-217149,Company Fuel Card,Ruwan Bandara,36884.0,,Normal,Maintenance work,regular diesel refill for toyota hilux.
FT-202607-01018,LankaTech Solutions (Pvt) Ltd,2026/07/01,07:39:13,Kandy Branch,Vehicle,CP CAE 9911,Mitsubishi Canter,Diesel,90.53,l,298.22,26997.86,Lanka IOC,RCP-766948,FUEL CARD,Dinesh Kumara,113125.0,,Flooding,, Routine fuel purchase. 
FT-202607-01114,LankaTech Solutions (Pvt) Ltd,19-Jul-2026,13:06:09,Galle Branch,Vehicle,  WP  CBA  1198  ,Toyota Corolla,petrol,12.89,L ,302.62,3900.77,Local Fuel Station,RCP-627571,Fuel Account,Chamath Jayasinghe,155949.0,,Normal,Emergency operations,vehicle refuelled before scheduled client visit.
FT-202607-00317,LankaTech Solutions (Pvt) Ltd,2026/07/13,11:27:39,Kandy Branch,Vehicle,WP CAZ 9034,Suzuki Wagon R,PETROL,46.09,L ,311.34,14349.66,Company Fuel Depot,RCP-524477,corporate credit,Pradeep Kumar,182457.0,,Very Hot,Emergency operations,Additional fuel required due to increased activity.
FT-202607-01034,LANKATECH SOLUTIONS (PVT) LTD,07 Jul 2026,12:01:30,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,Diesel,21.92,ltr,323.67,7094.85,Lanka IOC,RCP-672717,FUEL CARD,Dinesh Kumara,38907.0,,Very Hot,Client site visits,Routine fuel purchase.
FT-202607-00137,LankaTech Solutions (Pvt) Ltd,23-Jul-2026,10:12:30,Galle Branch,Generator,GEN-GAL-01,Diesel Generator,DiesEl,66.59,liters,287.4,19137.97,Lanka IOC,RCP-318674,FUEL CARD,Sahan Wijesinghe,,7.2,Flooding,Warehouse operations, Emergency fuel top-up. 
FT-202607-00404,LankaTech Solutions (Pvt) Ltd,11-07-2026,17:16:41,Colombo HO,Vehicle,CP CAE 9911,Mitsubishi Canter,Diesel,68.36,ltr,313.72,21445.9,Local Fuel Station,RCP-549797,cash,Dinesh Kumara,185381.0,,Very Hot,Increased deliveries,Generator fuel top-up during increased deliveries.
FT-202607-00380,LankaTech Solutions (Pvt) Ltd,2026-07-04,12:55:01,Galle Branch,Vehicle,WP KX 2345,Isuzu D-Max, Diesel,19.51,L,298.37,5821.2,Ceypetco,RCP-524484,corporate credit,Pradeep Kumar,157591.0,,Rain,Maintenance work,generator use
FT-202607-00834,LankaTech Solutions (Pvt) Ltd,26 Jul 2026,06:55:35,Kurunegala Warehouse,Vehicle,WP QK 6723,Honda Fit,petrol ,59.05,l,299.59,17690.79,Local Fuel Station,RCP-409261,Fuel Account,Kasun Fernando,125813.0,,Rain,Increased deliveries,Fuel receipt entered manually by admin.
FT-202607-01309,LankaTech Solutions (Pvt) Ltd,10 Jul 2026,18:51:03,Galle Branch,Vehicle,SP CAB 7788,Toyota Hilux,diesel ,69.89,L,330.48,23097.25,Company Fuel Depot,RCP-261633,company fuel card,Dinesh Kumara,127765.0,,Heavy Rain,Increased deliveries,month-end fuel requirement.
FT-202607-01066,LANKATECH SOLUTIONS (PVT) LTD,2026-07-27,20:30:07,Kandy Branch,Vehicle,WP QK 6723,Honda Fit,petrol,28.25,L,328.47,9279.28,Ceypetco,RCP-226826,corporate credit,Dinesh Kumara,41168.0,,Heavy Rain,Client site visits,Fuel issued as per request.
FT-202607-00813,LankaTech Solutions (Pvt) Ltd,26 Jul 2026,13:47:27,Colombo Head Office,Vehicle,WP CBA 1198,Toyota Corolla,petrol ,35.63,L,335.0,11936.05,Company Fuel Depot,RCP-459368,FUEL CARD,Chamath Jayasinghe,102047.0,,Heavy Rain,Month-end deliveries,Month-end fuel requirement.
FT-202607-00966,LankaTech Solutions (Pvt) Ltd,12-Jul-2026,19:57:31,Kandy Branch,Generator,GEN-KDY-01,Diesel Generator,DIESEL,138.0,L ,316.57,43686.66,Lanka IOC,RCP-310307,Corporate Credit,Kasun Fernando,,16.1,Flooding,Warehouse operations,Regular diesel refill for Diesel Generator.
FT-202607-00519,LankaTech Solutions (Pvt) Ltd,2026/07/26,20:45:45,Kurunegala WH,Vehicle,WP KX 2345,Isuzu D-Max,diesel,27.85,Ltrs,309.43,8617.63,Lanka IOC,RCP-164941,corporate credit,Pradeep Kumar,165260.0,,Rain,Client site visits,Additional trip resulted in higher consumption.
FT-202607-00891,Lankatech Solutions (Pvt) Ltd,30/07/2026,12:02:48,Kurunegala Warehouse,Vehicle,WP CBA 1198,Toyota Corolla,Petrol,51.47,L,327.57,16860.03,Local Fuel Station,RCP-655381,Cash,Sahan Wijesinghe,130200.0,,Heavy Rain,Warehouse operations,Additional fuel required due to increased activity.
FT-202607-01462,LankaTech Solutions (Pvt) Ltd,2026-07-10,20:21:53,Colombo Head Office ,Vehicle,WP KX 2345,Isuzu D-Max, Diesel,54.76,liters,293.19,16055.08,Ceypetco,RCP-358583,cash,Lahiru Senanayake,105937.0,,Rain,Month-end deliveries,Fuel receipt entered manually by admin.
FT-202607-00341,LankaTech Solutions (Pvt) Ltd,20-07-2026,17:55:37,Kurunegala Warehouse,Vehicle,WP QK 6723,Honda Fit, Petrol,52.18,litres,344.92,17997.93,Ceypetco,RCP-715966,FUEL CARD,Pradeep Kumar,46735.0,,Flooding,Warehouse operations,Generator fuel top-up during warehouse operations.
FT-202607-00293,LankaTech Solutions (Pvt) Ltd,07-07-2026,10:12:29,Kurunegala Warehouse,Vehicle,WP CBA 1198,Toyota Corolla,petrol,41.38,liters,305.63,12646.97,Lanka IOC,RCP-553729,Company Fuel Card,Chamath Jayasinghe,30330.0,,Flooding,Increased deliveries,Vehicle refuelled before scheduled client visit.
FT-202607-00286,LankaTech Solutions (Pvt) Ltd,19-Jul-2026,07:10:04,Colombo Head Office,Vehicle,WP CAB 4521,Toyota Hiace, Diesel,60.21,ltr,314.48,18934.84, Lanka IOC,RCP-372009,company fuel card,Chamath Jayasinghe,123331.0,,Flooding,Warehouse operations, Generator fuel top-up during warehouse operations. 
FT-202607-00045,LankaTech Solutions (Pvt) Ltd,01-07-2026,17:58:33,Galle Branch,Vehicle,WP KX 2345,Isuzu D-Max,diesel,44.89,litres,314.29,14108.48,Lanka IOC,RCP-278941,cash,Kasun Fernando,73808.0,,Heavy Rain,Warehouse operations,additional trip resulted in higher consumption.
FT-202607-00099,LankaTech Solutions (Pvt) Ltd,28/07/2026,06:04:49,Kandy Branch,Vehicle,WP CAZ 9034,Suzuki Wagon R,PetRol,33.92,ltr,304.14,10316.43,Lanka IOC,RCP-423694,Fuel Account,Ruwan Bandara,131212.0,,Normal,Maintenance work,Extra trip completed from Kandy Branch.
FT-202607-01271,LankaTech Solutions (Pvt) Ltd,20-07-2026,07:37:51,Colombo  Head Office,Generator,GEN-CMB-02,Diesel Generator,DiesEl,103.39,Ltrs,308.49,31894.78,Lanka IOC,RCP-154970,fuel account,Chamath Jayasinghe,,15.4,Wet Roads,Emergency operations,urgent refill
FT-202607-00809,LankaTech Solutions (Pvt) Ltd,25-07-2026,18:42:12,Kandy Branch,Vehicle,CP BDT 5521,Toyota TownAce,Diesel,57.88,Litres,306.42,17735.59,Ceypetco,RCP-895341,fuel_account,Sahan Wijesinghe,18330.0,,Flooding,Routine operations,Extra trip completed from Kandy Branch.
FT-202607-00560,LankaTech Solutions (Pvt) Ltd,19-07-2026,14:08:18,Kandy Branch,Generator,GEN-KDY-01,Diesel Generator, Diesel,66.46,liters,300.99,20003.8,Local Fuel Station,RCP-123390,Fuel Account,Sahan Wijesinghe,,6.9,Flooding,Emergency operations, Regular diesel refill for Diesel Generator. 
FT-202607-00957,LankaTech Solutions (Pvt) Ltd,05-07-2026,19:44:40,Kurunegala Warehouse,Vehicle,WP RAB 3842,Isuzu Elf,DIESEL,67.77,LTR,304.81,20656.97,Company Fuel Depot,RCP-377212,Fuel Account,Kasun Fernando,185451.0,,Heavy Rain,Routine operations,regular diesel refill for isuzu elf.
FT-202607-01411,LankaTech Solutions (Pvt) Ltd,2026-07-08,13:06:51,Kandy Branch,Vehicle,WP CAA 7812,Toyota Prius,petrol ,22.84,liters,306.76,7006.4,,RCP-351637,Corporate Credit,Chamath Jayasinghe,152958.0,,Normal,Warehouse operations,Fuel issued for warehouse operations.
FT-202607-00068,LankaTech Solutions (Pvt) Ltd,10 Jul 2026,16:36:13,galleBranch,Vehicle,WP CAA 7812,Toyota Prius,Petrol,37.11,ltr,326.06,12100.09,Local Fuel Station,RCP-634394,company fuel card,Ruwan Bandara,23561.0,,Heavy Rain,Month-end deliveries,month-end fuel requirement.
FT-202607-00780,LankaTech Solutions (Pvt) Ltd,06/07/2026,18:10:34,Galle,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol,48.17,Litres,311.19,14990.02,Ceypetco,RCP-578797,FUEL CARD,Sahan Wijesinghe,40677.0,,Heavy Rain,Warehouse operations,Fuel purchased for operational requirement.
FT-202607-00406,LankaTech Solutions (Pvt) Ltd,25-Jul-2026,16:46:58,colomboHeadOffice,Vehicle,CP CAE 9911,Mitsubishi Canter,DIESEL,42.95,litres,320.6,13769.77,Lanka IOC,RCP-334712,company fuel card,Pradeep Kumar,126039.0,,Very Hot,Warehouse operations,Month-end fuel requirement.
FT-202607-00787,LankaTech Solutions (Pvt) Ltd,2026/07/31,08:19:36,Galle Branch,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel,62.22,ltr,319.03,19850.05,Company Fuel Depot,RCP-339814,company fuel card,Ruwan Bandara,119084.0,,Heavy Rain,, Fuel purchased for operational requirement. 
FT-202607-00788,LankaTech Solutions (Pvt) Ltd,14/07/2026,09:40:26,Galle Branch,Vehicle,WP CAZ 9034,Suzuki Wagon R,Petrol,55.25,L ,314.56,17379.44,,RCP-218509,Corporate Credit,Kasun Fernando,47274.0,,Normal,Month-end deliveries,Extra trip completed from Galle Branch.
FT-202607-01213,LankaTech Solutions (Pvt) Ltd,18-07-2026,10:38:18,Colombo HQ,Vehicle,WP CAB 4521,Toyota Hiace,DIESEL,63.39,L ,290.63,18423.04,Ceypetco,,company fuel card,Tharindu Silva,160370.0,,Heavy Rain,Emergency operations, Vehicle refuelled before scheduled client visit. 
FT-202607-00039,LankaTech Solutions (Pvt) Ltd,2026-07-27,06:13:08,Kandy Branch,Generator,GEN-KDY-01,Diesel Generator,DIESEL,30.58,litres,299.0,9143.42,Company Fuel Depot,RCP-450389,Fuel Account,Pradeep Kumar,,2.5,Flooding,Maintenance work, Fuel issued for maintenance work.  Higher than normal usage reported.
FT-202607-01095,LankaTech Solutions (Pvt) Ltd,31-07-2026,08:53:43,Galle Branch,Generator,GEN-GAL-01,Diesel Generator,Diesel,78.26,L,315.84,24717.64,Local Fuel Station,RCP-676607,Fuel Card,Chamath Jayasinghe,,10.2,Heavy Rain,Inter-branch transfer,urgent refill
FT-202607-00062,LankaTech Solutions (Pvt) Ltd,09/07/2026,20:29:36,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,DIESEL,69.33,liters,327.47,22703.5,Company Fuel Depot,RCP-794567,Fuel Account,Amal Fernando,127494.0,,Heavy Rain,Inter-branch transfer,generator use
FT-202607-01188,LankaTech Solutions (Pvt) Ltd,17 Jul 2026,20:36:03,kurunegalaWarehouse,Vehicle,WP CAZ 9034,Suzuki Wagon R,PETROL,34.1,liters,323.61,11035.1,,RCP-706184,FUEL CARD,Pradeep Kumar,114475.0,,Heavy Rain,maintenance work, Routine fuel purchase. 
FT-202607-00585,LankaTech Solutions (Pvt) Ltd,19 Jul 2026,19:10:31,Galle Branch,Vehicle,WP CAB 4521,Toyota Hiace,DiesEl,58.53,L,297.69,17423.8,Lanka IOC,RCP-612468,Company Fuel Card,Sahan Wijesinghe,48594.0,,Heavy Rain,Increased deliveries,extra fuel
FT-202607-00973,LankaTech Solutions (Pvt) Ltd,18 Jul 2026,07:28:19,KANDY BRANCH,Generator,GEN-KDY-01,Diesel Generator,DIESEL,68.77,L,290.1,19950.18,Lanka IOC,RCP-699864,cash, Kasun Fernando,,12.3,Normal,,Additional fuel required due to increased activity.
FT-202607-00463,LankaTech Solutions (Pvt) Ltd,25/07/2026,10:16:42,Kandy Branch,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel ,48.0,litres,321.56,15434.88,Company Fuel Depot,RCP-639059,corporate credit,Ruwan Bandara,51369.0,,Rain,Routine operations,Refuelling completed at approved station.
FT-202607-00390,LankaTech Solutions (Pvt) Ltd,09-07-2026,18:48:31,Kurunegala warehouse,Vehicle,SP CAB 7788,Toyota Hilux,diesel ,30.53,Litres,321.7,9821.5,Lanka IOC,RCP-579844,cash,Nimal Perera,141460.0,,Very Hot,Emergency operations,Regular diesel refill for Toyota Hilux.
FT-202607-01144,LankaTech Solutions (Pvt) Ltd,31-07-2026,13:38:30,Colombo Head Office,Vehicle,WP QK 6723,Honda Fit, Petrol,19.3,litres,312.1,6023.53,Local Fuel Station,RCP-352969,Company Fuel Card,Pradeep Kumar,134245.0,,Rain,Maintenance work, VEHICLE REFUELLED BEFORE SCHEDULED CLIENT VISIT. 
FT-202607-01429,LankaTech Solutions (Pvt) Ltd,19-Jul-2026,06:44:13,Kandy Branch,Vehicle,WP CAB 4521,Toyota Hiace,Diesel,54.96,l,322.77,17739.44,Lanka IOC,RCP-113062,fuel_account,Amal Fernando,81325.0,,Normal,Increased deliveries,Refuelling completed at approved station.
FT-202607-01247,LankaTech Solutions (Pvt) Ltd,2026-07-24,09:13:16,Kurunegala Warehouse,Vehicle,WP QK 6723,Honda Fit,PetRol,58.81,l,304.68,17918.23,Local Fuel Station,RCP-755197,fuel_account,Lahiru Senanayake,53967.0,,Heavy Rain,Warehouse operations,Vehicle refuelled before scheduled client visit.
FT-202607-00983,LankaTech Solutions (Pvt) Ltd,09/07/2026,10:01:06,Kandy Branch,Vehicle,WP CBA 1198,Toyota Corolla,petrol,71.56,L ,342.11,24481.39,Local Fuel Station,RCP-741865,cash,Kasun Fernando,41622.0,,Wet Roads,Inter-branch transfer,Fuel receipt entered manually by admin.
FT-202607-00205,LankaTech Solutions (Pvt) Ltd,2026-07-06,17:10:54,COLOMBO HEAD OFFICE,Vehicle,CP BDT 5521,Toyota TownAce,diesel,44.91,L,298.53,13406.98,Ceypetco,RCP-623900,Company Fuel Card,Lahiru Senanayake,58981.0,,Very Hot,Inter-branch transfer,Routine fuel purchase.
FT-202607-00321,LankaTech Solutions (Pvt) Ltd,09-07-2026,09:53:50,Kandy Branch,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol ,41.75,Litres,330.2,13785.85,Company Fuel Depot,RCP-471581,Cash,Nimal Perera,64399.0,,Wet Roads,Increased deliveries,Additional fuel required due to increased activity.
FT-202607-01447,LankaTech Solutions (Pvt) Ltd,04-Jul-2026,15:50:11,Colombo Head Office,Vehicle,WP RAB 3842,Isuzu Elf,DiesEl,52.26,Litres,312.76,16344.84,Company Fuel Depot,RCP-508590,Company Fuel Card,Dinesh Kumara,33004.0,,Wet Roads,Emergency operations,FUEL ISSUED FOR EMERGENCY OPERATIONS.
FT-202607-01305,LankaTech Solutions (Pvt) Ltd,23/07/2026,17:28:49,colomboHeadOffice,Vehicle,WP CBA 1198,Toyota Corolla,petrol,45.88,l,300.36,13780.52,Company Fuel Depot,missing,cash,Nimal Perera,114619.0,,Normal,Client site visits,Generator fuel top-up during client site visits.
FT-202607-00385,LankaTech Solutions (Pvt) Ltd,2026-07-14,09:21:50,Kurunegala Warehouse,Vehicle,WP CAA 7812,Toyota Prius,petrol,41.45,L ,328.3,13608.04,Lanka IOC,RCP-228088,fuel_account,Chamath Jayasinghe,52423.0,,Wet Roads,Routine operations,generator fuel top-up during routine operations.
FT-202607-00559,LankaTech Solutions (Pvt) Ltd,28-07-2026,13:45:13,Kandy Branch,Vehicle,SP CAB 7788,Toyota Hilux,DIESEL,22.09,liters,328.4,7254.36,Company Fuel Depot,RCP-427255,Company Fuel Card,Chamath Jayasinghe,163944.0,,Normal,,Month-end fuel requirement.
FT-202607-00420,LankaTech Solutions (Pvt) Ltd,21-Jul-2026,09:17:44,Colombo Head Office,GENERATOR,GEN-CMB-01,Diesel Generator,diesel,79.22,Litres,317.21,25129.38,Lanka IOC,RCP-334508,Corporate Credit,Amal Fernando,,15.6,Very Hot,Inter-branch transfer,Regular diesel refill for Diesel Generator.
FT-202607-00159,LankaTech Solutions (Pvt) Ltd,10-Jul-2026,12:12:01,Colombo Head Office,Vehicle,WP CBA 1198,Toyota Corolla,petrol,22.54,liters,339.71,7657.06,Company Fuel Depot,RCP-537871,CORPORATE CREDIT,Dinesh Kumara,41937.0,,Rain,Maintenance work, Extra trip completed from Colombo Head Office. 
FT-202607-01453,LankaTech Solutions (Pvt) Ltd,05-Jul-2026,10:09:47,Galle Branch,Vehicle,CP BDT 5521,Toyota TownAce,DIESEL,74.85,Ltrs,324.61,24297.06,,RCP-766616,Company Fuel Card,Tharindu Silva,157565.0,,Rain,Emergency operations,Fuel issued for emergency operations.
FT-202607-01078,LankaTech Solutions (Pvt) Ltd,13 Jul 2026,10:11:21,Colombo Head Office,Vehicle,WP CAZ 9034,Suzuki Wagon R,PETROL,36.36,Litres,307.34,11174.88,Local Fuel Station,RCP-753535,Company Fuel Card,Ruwan Bandara,61626.0,,Very Hot,Increased deliveries,Fuel issued for increased deliveries.
